"district","hour","rev5","rev1","rev2","rev3","rev4"
"001","4am",0,0,0,0,0
"002","4am",0,0,0,0,0
"003","4am",0,0,0,0,0
"004","4am",0,0,0,0,0
"005","4am",0,0,0,0,0
"006","4am",0,0,0,0,0
"007","4am",0,0,0,0,0
"008","4am",0,0,0,0,0
"009","4am",0,0,0,0,0
"010","4am",0,0,0,0,0
"011","4am",0,0,0,0,0
"012","4am",0,0,0,0,0
"013","4am",0,0,130.78,0,0
"014","4am",0,0,0,0,0
"015","4am",0,0,0,0,0
"016","4am",0,0,0,0,0
"017","4am",0,0,0,0,0
"018","4am",0,0,0,0,0
"019","4am",0,0,0,0,0
"020","4am",0,0,0,0,0
"021","4am",0,0,0,0,0
"022","4am",0,0,0,0,0
"023","4am",0,0,0,0,0
"024","4am",0,0,0,0,0
"025","4am",0,0,0,0,0
"026","4am",0,0,0,0,0
"027","4am",0,0,0,0,0
"028","4am",0,0,0,0,0
"029","4am",824.92,392.34,714.26,573.42,573.42
"001","5am",0,0,0,0,0
"002","5am",0,0,0,0,0
"003","5am",0,0,0,0,0
"004","5am",0,0,0,0,0
"005","5am",0,0,0,0,0
"006","5am",0,0,0,0,0
"007","5am",0,0,0,120.72,0
"008","5am",0,0,0,0,0
"009","5am",0,0,0,0,0
"010","5am",0,0,0,0,0
"011","5am",0,0,140.84,171.02,0
"012","5am",0,0,0,0,0
"013","5am",0,0,191.14,0,0
"014","5am",0,0,0,0,0
"015","5am",0,0,0,0,0
"016","5am",0,0,0,0,0
"017","5am",0,0,0,0,0
"018","5am",0,0,0,0,0
"019","5am",0,0,0,0,0
"020","5am",0,0,0,0,0
"021","5am",0,0,0,0,0
"022","5am",0,0,0,0,0
"023","5am",0,0,0,0,0
"024","5am",0,0,0,0,0
"025","5am",0,0,0,0,0
"026","5am",0,0,0,0,0
"027","5am",0,0,0,0,0
"028","5am",0,0,0,0,0
"029","5am",885.28,402.4,774.62,643.84,603.6
"001","6am",0,0,191.14,150.9,0
"002","6am",0,0,150.9,0,0
"003","6am",0,0,140.84,0,0
"004","6am",0,0,150.9,301.8,0
"005","6am",0,0,0,0,0
"006","6am",0,0,0,0,0
"007","6am",160.96,140.84,342.04,301.8,0
"008","6am",0,0,160.96,0,0
"009","6am",0,0,0,0,0
"010","6am",221.32,0,221.32,150.9,0
"011","6am",130.78,0,352.1,291.74,0
"012","6am",201.2,130.78,291.74,311.86,0
"013","6am",201.2,0,362.16,241.44,0
"014","6am",0,0,0,0,0
"015","6am",0,0,0,0,0
"016","6am",0,0,0,140.84,0
"017","6am",0,0,0,0,0
"018","6am",0,0,120.72,0,0
"019","6am",0,0,0,0,0
"020","6am",0,0,0,0,0
"021","6am",0,0,0,0,0
"022","6am",0,0,140.84,0,0
"023","6am",0,0,0,0,0
"024","6am",0,0,0,0,0
"025","6am",0,0,171.02,191.14,0
"026","6am",0,0,0,0,0
"027","6am",140.84,0,311.86,231.38,0
"028","6am",0,0,0,0,0
"029","6am",1066.36,523.12,1317.86,1076.42,744.44
"001","7am",402.4,331.98,684.08,774.62,352.1
"002","7am",231.38,0,392.34,261.56,0
"003","7am",130.78,0,251.5,251.5,0
"004","7am",331.98,261.56,704.2,875.22,291.74
"005","7am",472.82,171.02,623.72,563.36,150.9
"006","7am",0,0,140.84,0,0
"007","7am",482.88,402.4,774.62,875.22,331.98
"008","7am",221.32,160.96,432.58,331.98,191.14
"009","7am",0,0,160.96,120.72,0
"010","7am",653.9,352.1,945.64,945.64,342.04
"011","7am",462.76,301.8,855.1,995.94,281.68
"012","7am",472.82,211.26,694.14,704.2,201.2
"013","7am",462.76,261.56,885.28,734.38,412.46
"014","7am",0,0,130.78,160.96,0
"015","7am",0,0,120.72,0,0
"016","7am",0,0,241.44,352.1,140.84
"017","7am",0,0,261.56,120.72,0
"018","7am",0,0,251.5,120.72,0
"019","7am",0,0,331.98,140.84,0
"020","7am",0,0,120.72,150.9,0
"021","7am",211.26,0,181.08,271.62,0
"022","7am",0,0,281.68,231.38,0
"023","7am",0,0,140.84,0,0
"024","7am",0,0,130.78,0,0
"025","7am",140.84,0,211.26,251.5,0
"026","7am",0,0,221.32,150.9,0
"027","7am",342.04,130.78,663.96,633.78,181.08
"028","7am",0,0,231.38,171.02,0
"029","7am",1478.82,583.48,1851.04,1710.2,1066.36
"001","8am",885.28,744.44,1458.7,1599.54,784.68
"002","8am",291.74,171.02,533.18,452.7,120.72
"003","8am",160.96,140.84,352.1,442.64,0
"004","8am",714.26,472.82,1257.5,1569.36,573.42
"005","8am",935.58,653.9,1539.18,1287.68,372.22
"006","8am",221.32,0,271.62,160.96,0
"007","8am",714.26,734.38,1207.2,1418.46,603.6
"008","8am",412.46,321.92,764.56,553.3,261.56
"009","8am",120.72,0,291.74,221.32,150.9
"010","8am",2263.5,985.88,2052.24,1991.88,784.68
"011","8am",794.74,593.54,1579.42,1529.12,684.08
"012","8am",503,362.16,885.28,784.68,271.62
"013","8am",824.92,472.82,1257.5,1106.6,734.38
"014","8am",140.84,0,150.9,191.14,0
"015","8am",0,0,211.26,140.84,0
"016","8am",130.78,150.9,392.34,523.12,191.14
"017","8am",120.72,0,372.22,191.14,0
"018","8am",130.78,0,261.56,171.02,0
"019","8am",0,0,432.58,191.14,0
"020","8am",130.78,0,191.14,171.02,0
"021","8am",231.38,160.96,281.68,382.28,120.72
"022","8am",130.78,0,342.04,231.38,0
"023","8am",0,0,211.26,211.26,0
"024","8am",0,0,221.32,0,0
"025","8am",140.84,0,281.68,281.68,0
"026","8am",120.72,0,241.44,160.96,0
"027","8am",593.54,331.98,1036.18,975.82,372.22
"028","8am",130.78,0,311.86,231.38,150.9
"029","8am",1891.28,814.86,2283.62,2142.78,1317.86
"001","9am",965.76,865.16,1619.66,1680.02,875.22
"002","9am",352.1,261.56,513.06,452.7,140.84
"003","9am",171.02,191.14,362.16,432.58,0
"004","9am",744.44,583.48,1418.46,1680.02,623.72
"005","9am",1096.54,744.44,1599.54,1438.58,432.58
"006","9am",251.5,181.08,311.86,201.2,0
"007","9am",804.8,935.58,1428.52,1539.18,653.9
"008","9am",432.58,392.34,824.92,643.84,281.68
"009","9am",130.78,0,301.8,261.56,150.9
"010","9am",2655.84,1177.02,2374.16,2233.32,865.16
"011","9am",1036.18,834.98,2042.18,1780.62,865.16
"012","9am",613.66,482.88,1016.06,875.22,311.86
"013","9am",1006,613.66,1337.98,1197.14,794.74
"014","9am",140.84,0,191.14,201.2,0
"015","9am",0,0,221.32,150.9,0
"016","9am",201.2,150.9,452.7,553.3,201.2
"017","9am",171.02,0,402.4,201.2,0
"018","9am",130.78,0,251.5,181.08,0
"019","9am",130.78,0,442.64,211.26,0
"020","9am",140.84,120.72,191.14,171.02,0
"021","9am",221.32,150.9,311.86,382.28,120.72
"022","9am",120.72,0,352.1,251.5,0
"023","9am",0,150.9,211.26,221.32,120.72
"024","9am",0,0,261.56,0,0
"025","9am",140.84,120.72,281.68,291.74,0
"026","9am",120.72,0,251.5,171.02,0
"027","9am",754.5,331.98,1166.96,1036.18,492.94
"028","9am",150.9,160.96,352.1,231.38,140.84
"029","9am",1991.88,975.82,2424.46,2434.52,1448.64
"001","10am",1046.24,834.98,1710.2,1720.26,885.28
"002","10am",412.46,241.44,543.24,462.76,140.84
"003","10am",221.32,221.32,392.34,442.64,0
"004","10am",754.5,563.36,1488.88,1680.02,684.08
"005","10am",1116.66,845.04,1720.26,1509,402.4
"006","10am",241.44,231.38,331.98,181.08,0
"007","10am",824.92,895.34,1468.76,1509,674.02
"008","10am",492.94,402.4,834.98,674.02,281.68
"009","10am",0,0,301.8,271.62,150.9
"010","10am",2816.8,1166.96,2394.28,2263.5,875.22
"011","10am",1297.74,945.64,2293.68,2062.3,875.22
"012","10am",674.02,503,1146.84,965.76,342.04
"013","10am",1056.3,643.84,1539.18,1307.8,824.92
"014","10am",160.96,0,231.38,201.2,0
"015","10am",0,0,221.32,171.02,0
"016","10am",231.38,181.08,422.52,583.48,211.26
"017","10am",160.96,140.84,472.82,231.38,0
"018","10am",130.78,0,251.5,181.08,0
"019","10am",160.96,120.72,452.7,251.5,0
"020","10am",150.9,140.84,211.26,160.96,0
"021","10am",251.5,160.96,271.62,392.34,0
"022","10am",130.78,0,382.28,251.5,0
"023","10am",120.72,130.78,211.26,231.38,0
"024","10am",0,0,251.5,0,0
"025","10am",140.84,130.78,291.74,301.8,0
"026","10am",120.72,0,271.62,191.14,0
"027","10am",734.38,372.22,1177.02,1116.66,462.76
"028","10am",191.14,150.9,362.16,211.26,140.84
"029","10am",2092.48,1016.06,2444.58,2565.3,1488.88
"001","11am",1026.12,885.28,1680.02,1669.96,875.22
"002","11am",372.22,251.5,543.24,462.76,160.96
"003","11am",201.2,231.38,412.46,412.46,120.72
"004","11am",774.62,503,1378.22,1669.96,633.78
"005","11am",1197.14,744.44,1669.96,1428.52,412.46
"006","11am",231.38,201.2,352.1,191.14,0
"007","11am",764.56,774.62,1398.34,1498.94,653.9
"008","11am",462.76,372.22,774.62,633.78,311.86
"009","11am",120.72,0,321.92,231.38,150.9
"010","11am",2655.84,1126.72,2323.86,2223.26,915.46
"011","11am",1247.44,925.52,2404.34,2092.48,915.46
"012","11am",714.26,472.82,1116.66,955.7,382.28
"013","11am",985.88,603.6,1559.3,1277.62,794.74
"014","11am",160.96,0,231.38,171.02,0
"015","11am",0,0,201.2,171.02,0
"016","11am",221.32,201.2,422.52,563.36,181.08
"017","11am",130.78,150.9,402.4,221.32,0
"018","11am",150.9,0,241.44,191.14,0
"019","11am",140.84,0,422.52,221.32,0
"020","11am",150.9,120.72,171.02,160.96,0
"021","11am",271.62,201.2,281.68,392.34,0
"022","11am",130.78,0,342.04,231.38,0
"023","11am",0,120.72,231.38,211.26,0
"024","11am",0,0,261.56,0,0
"025","11am",181.08,130.78,311.86,291.74,0
"026","11am",140.84,0,261.56,150.9,0
"027","11am",684.08,382.28,1177.02,1046.24,422.52
"028","11am",171.02,150.9,382.28,241.44,130.78
"029","11am",2082.42,1016.06,2565.3,2545.18,1519.06
"001","12am",935.58,794.74,1649.84,1639.78,724.32
"002","12am",392.34,352.1,553.3,472.82,150.9
"003","12am",251.5,211.26,352.1,432.58,120.72
"004","12am",754.5,583.48,1337.98,1619.66,553.3
"005","12am",1197.14,724.32,1609.6,1428.52,452.7
"006","12am",181.08,201.2,301.8,271.62,0
"007","12am",834.98,814.86,1549.24,1438.58,563.36
"008","12am",492.94,331.98,764.56,663.96,271.62
"009","12am",0,0,321.92,211.26,120.72
"010","12am",2766.5,1096.54,2303.74,2062.3,875.22
"011","12am",1388.28,1197.14,2122.66,2052.24,905.4
"012","12am",704.2,432.58,1066.36,925.52,291.74
"013","12am",985.88,593.54,1579.42,1267.56,824.92
"014","12am",150.9,0,221.32,181.08,0
"015","12am",0,0,171.02,150.9,0
"016","12am",211.26,372.22,452.7,573.42,181.08
"017","12am",140.84,0,362.16,221.32,0
"018","12am",150.9,0,251.5,181.08,0
"019","12am",140.84,0,432.58,211.26,0
"020","12am",150.9,0,171.02,150.9,0
"021","12am",281.68,201.2,281.68,422.52,120.72
"022","12am",130.78,0,331.98,221.32,0
"023","12am",0,0,221.32,231.38,0
"024","12am",0,0,251.5,0,0
"025","12am",201.2,150.9,301.8,281.68,0
"026","12am",130.78,0,271.62,140.84,0
"027","12am",643.84,352.1,1116.66,975.82,362.16
"028","12am",150.9,120.72,311.86,251.5,150.9
"029","12am",2102.54,1046.24,2575.36,2535.12,1519.06
"001","1pm",1116.66,865.16,1710.2,1770.56,855.1
"002","1pm",402.4,452.7,523.12,492.94,171.02
"003","1pm",291.74,281.68,412.46,472.82,120.72
"004","1pm",653.9,593.54,1408.4,1730.32,663.96
"005","1pm",1207.2,814.86,1690.08,1498.94,402.4
"006","1pm",241.44,211.26,301.8,241.44,0
"007","1pm",905.4,905.4,1569.36,1438.58,694.14
"008","1pm",503,342.04,774.62,724.32,251.5
"009","1pm",130.78,0,342.04,261.56,120.72
"010","1pm",2857.04,1096.54,2384.22,2303.74,955.7
"011","1pm",1639.78,1307.8,2243.38,2213.2,875.22
"012","1pm",734.38,482.88,1237.38,975.82,342.04
"013","1pm",1076.42,653.9,1599.54,1317.86,834.98
"014","1pm",140.84,0,261.56,231.38,0
"015","1pm",0,0,181.08,181.08,0
"016","1pm",231.38,321.92,472.82,583.48,181.08
"017","1pm",140.84,0,382.28,241.44,0
"018","1pm",150.9,0,251.5,181.08,0
"019","1pm",140.84,150.9,472.82,241.44,0
"020","1pm",150.9,130.78,211.26,181.08,0
"021","1pm",241.44,211.26,271.62,422.52,0
"022","1pm",130.78,0,382.28,261.56,0
"023","1pm",0,0,231.38,221.32,0
"024","1pm",0,0,271.62,0,0
"025","1pm",181.08,150.9,342.04,281.68,0
"026","1pm",130.78,0,281.68,150.9,0
"027","1pm",804.8,382.28,1086.48,1016.06,382.28
"028","1pm",130.78,150.9,291.74,231.38,120.72
"029","1pm",2203.14,1056.3,2615.6,2494.88,1458.7
"001","2pm",1006,734.38,1680.02,1770.56,895.34
"002","2pm",402.4,412.46,563.36,422.52,171.02
"003","2pm",281.68,271.62,402.4,432.58,0
"004","2pm",734.38,553.3,1458.7,1760.5,704.2
"005","2pm",1217.26,774.62,1609.6,1428.52,412.46
"006","2pm",251.5,191.14,372.22,271.62,0
"007","2pm",834.98,744.44,1529.12,1478.82,684.08
"008","2pm",482.88,342.04,764.56,674.02,241.44
"009","2pm",150.9,0,311.86,261.56,120.72
"010","2pm",2655.84,1026.12,2384.22,2323.86,935.58
"011","2pm",1468.76,1358.1,2052.24,2052.24,875.22
"012","2pm",754.5,523.12,1227.32,985.88,291.74
"013","2pm",1046.24,603.6,1509,1287.68,845.04
"014","2pm",120.72,0,221.32,201.2,0
"015","2pm",0,0,181.08,181.08,0
"016","2pm",261.56,251.5,503,513.06,140.84
